Outcome,Star,Avg. Star,Clique,Num 
2,12,6.333333333333333,23,87
2,6,4.5,8,29
2,13,5.923076923076923,23,87
2,6,5.666666666666667,6,34
2,7,6.142857142857143,23,59
2,4,7.25,9,34
2,5,6.0,5,30
2,4,9.0,15,47
2,12,6.416666666666667,20,85
2,12,6.666666666666667,20,88
2,5,7.8,8,42
2,22,7.045454545454546,24,157
2,23,6.3478260869565215,25,148
2,16,6.6875,19,110
2,1,4.0,26,29
2,6,7.0,6,42
2,10,6.6,18,74
1,2,4.5,3,10
2,13,7.0,21,99
2,6,6.666666666666667,8,42
2,3,7.666666666666667,4,24
2,3,3.3333333333333335,7,14
2,3,7.666666666666667,19,39
2,17,6.0,19,104
2,17,6.9411764705882355,19,120
2,10,7.6,16,82
2,8,4.875,20,51
2,17,6.529411764705882,28,122
2,9,6.0,22,67
2,2,7.0,26,38
2,7,6.142857142857143,8,44
2,8,5.375,26,61
2,8,6.375,11,54
2,4,5.75,14,33
2,4,6.75,16,39
2,5,5.4,6,28
2,12,5.5,23,77
2,8,6.0,13,53
2,16,6.9375,26,121
2,6,6.833333333333333,7,42
2,5,5.8,29,53
2,9,6.777777777777778,11,63
2,12,5.833333333333333,17,75
2,9,7.777777777777778,13,74
2,6,5.666666666666667,7,35
2,19,7.368421052631579,20,141
2,19,6.947368421052632,24,137
2,4,6.25,4,25
2,13,5.846153846153846,20,83
2,22,6.863636363636363,25,153
2,16,6.625,30,120
2,18,6.555555555555555,21,121
2,2,8.5,27,42
2,14,7.142857142857143,15,101
2,16,6.375,21,107
2,9,5.777777777777778,26,69
2,6,7.0,30,66
2,1,7.0,11,17
2,6,7.666666666666667,11,51
2,21,6.380952380952381,27,140
2,20,7.15,25,148
2,1,6.0,9,14
2,19,7.0,19,133
2,26,6.538461538461538,26,168
2,3,6.333333333333333,11,27
2,25,7.0,30,180
2,11,7.909090909090909,15,91
2,11,5.909090909090909,16,70
1,1,4.0,7,10
1,1,10.0,27,36
2,6,6.333333333333333,20,52
2,9,7.222222222222222,10,66
2,7,6.428571428571429,10,48
2,4,6.75,5,28
2,9,4.222222222222222,25,54
2,16,6.1875,17,100
2,3,7.333333333333333,20,39
2,3,7.666666666666667,15,35
1,3,5.666666666666667,3,17
2,5,7.6,28,61
2,1,9.0,22,30
2,12,6.5,28,94
1,1,4.0,25,28
2,6,5.833333333333333,9,38
2,11,6.7272727272727275,19,82
1,1,8.0,10,17
2,5,7.8,5,39
2,9,7.666666666666667,29,89
2,21,5.380952380952381,22,114
2,7,5.142857142857143,14,43
2,7,6.428571428571429,7,45
2,19,7.631578947368421,23,149
2,21,5.333333333333333,27,118
1,2,7.0,3,15
2,8,7.25,19,69
2,6,6.833333333333333,18,53
2,2,5.0,4,12
2,4,6.25,5,26
2,4,6.25,25,46
2,21,7.0,25,151
2,15,6.266666666666667,20,99
2,21,6.476190476190476,28,142
2,3,7.333333333333333,6,25
2,23,7.173913043478261,29,171
2,23,6.260869565217392,29,150
2,16,6.5625,22,111
2,21,6.285714285714286,30,141
2,5,8.2,27,63
2,9,6.666666666666667,20,71
2,8,7.0,9,57
2,7,5.857142857142857,22,56
2,3,4.0,25,34
2,2,6.0,7,17
2,8,7.75,17,71
2,3,9.333333333333334,3,28
2,13,7.0,17,95
2,15,5.866666666666666,20,93
2,23,6.130434782608695,29,147
2,2,8.0,9,23
1,1,7.0,10,16
1,2,7.0,3,15
2,14,5.142857142857143,28,86
2,25,6.72,27,169
2,17,6.9411764705882355,28,129
2,7,6.714285714285714,23,63
2,3,7.333333333333333,10,29
2,26,6.076923076923077,30,161
2,6,6.833333333333333,22,57
2,16,6.4375,16,103
2,22,6.2272727272727275,30,145
2,8,4.75,19,49
1,1,8.0,19,26
2,8,5.625,15,52
2,11,6.545454545454546,13,74
2,17,6.352941176470588,20,111
2,4,5.75,5,24
2,3,5.666666666666667,22,36
2,12,6.916666666666667,28,99
1,2,4.5,9,16
2,6,6.5,9,42
2,14,6.285714285714286,19,93
2,6,5.833333333333333,8,37
2,18,6.833333333333333,21,125
2,13,6.230769230769231,27,95
2,12,6.416666666666667,25,90
2,16,5.9375,17,96
2,7,5.714285714285714,15,48
2,4,5.0,23,39
2,11,6.636363636363637,26,88
2,2,9.0,7,23
2,3,7.666666666666667,5,25
2,7,6.428571428571429,23,61
2,4,5.25,27,44
2,8,4.5,30,58
2,7,5.571428571428571,30,62
2,2,5.5,29,38
2,13,6.769230769230769,24,99
2,5,7.0,14,44
2,28,6.25,28,175
2,2,9.5,15,32
2,2,10.0,14,32
2,5,7.2,17,48
2,4,4.25,17,30
2,2,4.0,13,19
2,11,5.363636363636363,24,72
2,8,6.0,11,51
2,3,6.333333333333333,13,29
2,7,6.571428571428571,7,46
2,9,5.777777777777778,13,56
2,4,6.0,26,46
1,1,6.0,3,8
2,8,7.75,8,62
2,9,7.0,20,74
2,10,5.0,22,62
2,16,7.25,18,118
2,4,6.25,12,33
2,4,6.5,8,30
2,6,7.833333333333333,12,53
2,15,6.733333333333333,22,108
2,2,8.0,6,20
2,7,7.0,30,72
2,15,6.866666666666666,15,103
2,5,7.4,18,50
2,8,4.75,22,52
2,2,7.5,4,17
2,29,5.344827586206897,29,155
2,11,6.181818181818182,14,71
2,3,6.333333333333333,13,29
2,19,6.157894736842105,27,125
1,1,9.0,3,11
2,3,6.0,10,25
2,20,6.75,24,139
2,6,5.666666666666667,10,38
1,1,4.0,3,6
2,2,8.0,8,22
2,16,6.8125,28,121
2,2,5.5,4,13
2,13,7.384615384615385,28,111
1,1,6.0,6,11
1,1,5.0,12,16
2,5,4.8,17,36
2,20,5.95,21,120
2,15,8.266666666666667,18,127
1,1,5.0,18,22
2,8,6.0,23,63
2,1,8.0,15,22
2,18,6.0,18,108
1,3,8.0,3,24
2,3,5.666666666666667,11,25
1,1,4.0,12,15
2,3,6.0,27,42
2,14,6.857142857142857,22,104
2,18,6.166666666666667,24,116
2,14,6.785714285714286,28,109
2,14,6.571428571428571,21,99
2,5,5.6,19,42
2,21,6.238095238095238,28,136
2,4,5.75,13,32
2,12,5.833333333333333,13,71
2,18,6.666666666666667,19,121
2,3,4.0,4,13
2,2,5.0,20,28
1,1,7.0,3,9
2,4,4.25,21,34
1,1,8.0,8,15
2,25,6.6,26,166
2,10,5.6,24,70
2,7,7.0,10,52
2,10,7.3,12,75
2,2,6.0,5,15
2,25,5.96,25,149
1,3,7.666666666666667,7,27
2,13,6.923076923076923,18,95
2,6,5.0,6,30
2,4,6.0,5,25
1,2,3.5,3,8
2,7,4.857142857142857,22,49
2,4,7.25,5,30
2,5,7.2,5,36
2,9,7.222222222222222,30,86
2,27,5.962962962962963,30,164
2,5,5.8,28,52
2,18,6.333333333333333,26,122
2,3,7.666666666666667,11,31
2,4,7.0,7,31
2,14,6.714285714285714,15,95
2,22,6.863636363636363,23,152
2,11,6.7272727272727275,15,78
2,8,7.0,24,72
2,5,5.4,11,33
2,19,6.894736842105263,27,138
2,11,7.636363636363637,11,84
2,3,4.333333333333333,16,26
2,6,6.833333333333333,9,44
2,18,7.0,29,137
2,3,4.333333333333333,3,13
2,8,5.875,23,62
2,22,6.590909090909091,25,148
1,1,7.0,6,12
2,12,5.666666666666667,14,70
1,1,10.0,8,17
2,18,6.5,21,120
2,1,10.0,15,24
2,5,7.4,25,57
2,3,6.666666666666667,19,36
1,1,3.0,7,9
2,6,8.833333333333334,13,60
2,2,6.0,23,33
2,11,5.818181818181818,28,81
2,15,6.8,20,107
1,1,3.0,8,10
2,7,7.285714285714286,7,51
2,13,5.769230769230769,29,91
2,11,6.7272727272727275,27,90
2,4,6.25,10,31
2,10,6.7,16,73
2,14,6.642857142857143,30,109
2,5,9.0,9,49
2,6,7.666666666666667,13,53
2,6,6.833333333333333,14,49
2,15,6.133333333333334,21,98
1,2,8.5,3,18
2,30,6.433333333333334,30,193
2,3,7.666666666666667,22,42
2,21,6.428571428571429,29,143
1,1,10.0,10,19
2,6,6.5,16,49
2,5,7.4,19,51
2,15,5.533333333333333,15,83
2,7,5.714285714285714,7,40
2,3,5.666666666666667,18,32
2,10,7.2,14,76
2,5,4.8,11,30
2,4,7.25,27,52
2,24,6.708333333333333,27,164
1,2,4.5,6,13
2,7,5.857142857142857,7,41
2,24,7.083333333333333,26,172
2,3,7.333333333333333,27,46
2,8,6.625,25,70
2,4,6.25,13,34
2,10,6.1,16,67
2,16,5.875,18,96
2,7,7.285714285714286,14,58
2,10,6.6,25,80
2,5,6.4,29,56
2,17,6.647058823529412,22,118
2,6,6.666666666666667,29,63
2,7,5.285714285714286,16,46
2,15,6.0,25,100
2,25,6.6,28,168
2,8,6.125,19,60
2,6,6.833333333333333,8,43
2,19,6.7368421052631575,29,137
2,8,6.0,19,59
2,6,6.833333333333333,12,47
2,26,7.153846153846154,26,184
2,12,6.333333333333333,28,92
2,14,6.357142857142857,19,94
2,7,6.857142857142857,16,57
2,6,8.166666666666666,8,51
2,5,7.6,5,38
2,2,7.0,22,34
2,24,6.625,29,164
2,21,6.9523809523809526,28,153
2,9,5.666666666666667,20,62
2,12,6.75,29,97
2,7,6.285714285714286,18,55
2,10,8.0,21,91
2,11,5.636363636363637,15,66
1,1,9.0,10,18
2,4,5.5,9,27
2,15,6.533333333333333,23,106
2,13,6.538461538461538,28,100
2,10,7.2,15,77
1,1,3.0,6,8
2,10,5.4,16,60
2,1,4.0,7,10
2,9,7.222222222222222,11,67
2,5,6.0,24,49
2,12,7.75,27,108
2,25,6.76,28,172
1,1,10.0,9,18
2,4,7.75,14,41
2,26,6.0,26,155
2,14,6.642857142857143,26,105
2,12,6.666666666666667,14,82
2,4,9.25,4,37
2,17,5.176470588235294,28,98
2,9,6.555555555555555,27,77
2,5,8.2,10,46
1,1,9.0,11,19
2,9,5.555555555555555,9,50
2,20,6.2,26,130
2,11,6.363636363636363,29,88
2,8,5.25,16,50
2,10,7.3,30,93
2,8,6.125,22,63
1,1,5.0,27,31
2,1,5.0,16,20
2,13,6.615384615384615,17,90
2,4,5.25,14,31
2,26,6.8076923076923075,26,177
2,6,6.333333333333333,12,44
2,12,6.416666666666667,16,81
2,6,5.166666666666667,12,37
2,7,6.0,12,47
2,1,4.0,7,10
2,3,7.333333333333333,8,27
2,2,7.0,25,37
2,4,7.5,6,32
2,9,4.777777777777778,16,50
2,15,5.8,15,87
2,12,6.916666666666667,16,87
2,16,6.625,25,114
2,11,6.090909090909091,20,76
2,23,7.043478260869565,28,167
2,5,6.0,23,48
2,8,7.5,19,71
2,9,6.111111111111111,29,75
2,23,6.869565217391305,25,159
2,3,4.0,4,13
2,8,7.875,21,76
2,10,7.0,17,77
1,3,7.666666666666667,8,28
2,14,6.857142857142857,21,103
2,4,7.0,14,38
2,19,5.421052631578948,22,106
2,3,7.666666666666667,8,28
2,4,4.5,6,20
2,6,7.166666666666667,15,52
2,6,7.0,6,42
2,9,5.0,18,54
2,3,6.333333333333333,24,40
2,19,6.526315789473684,21,126
1,1,8.0,10,17
2,15,6.466666666666667,19,101
2,22,6.181818181818182,23,137
2,3,7.0,4,22
2,8,6.75,20,66
2,8,6.25,16,58
1,1,3.0,3,5
1,1,10.0,4,13
2,2,5.5,26,35
2,13,7.538461538461538,23,108
2,12,6.833333333333333,15,85
2,9,7.333333333333333,11,68
2,7,6.857142857142857,29,70
2,10,7.0,22,82
2,8,7.5,9,61
2,12,6.333333333333333,15,79
2,22,5.636363636363637,22,124
2,27,7.0,29,190
2,9,5.777777777777778,25,68
1,1,4.0,6,9
1,1,10.0,3,12
2,3,6.333333333333333,24,40
2,8,5.875,12,51
2,26,6.576923076923077,26,169
2,5,6.4,11,38
2,9,7.222222222222222,18,74
2,14,6.5,18,95
2,19,6.2631578947368425,21,120
1,3,6.666666666666667,3,20
2,3,7.0,11,29
2,4,6.75,8,31
2,4,6.5,4,26
2,7,6.571428571428571,7,46
2,9,5.888888888888889,27,71
2,2,6.5,19,30
2,4,7.75,4,31
2,24,6.916666666666667,24,166
2,14,5.714285714285714,19,85
2,6,6.0,8,38
2,17,5.470588235294118,29,105
2,17,6.9411764705882355,30,131
2,22,6.590909090909091,24,146
2,6,7.5,26,65
2,21,6.809523809523809,22,144
2,10,6.2,19,71
2,5,6.0,10,35
2,7,4.714285714285714,14,40
1,2,7.5,4,17
2,27,5.37037037037037,30,147
2,4,7.5,12,38
2,6,5.5,7,34
2,8,7.25,11,61
2,15,6.2,21,99
2,13,5.384615384615385,13,70
2,3,8.333333333333334,27,49
2,10,7.2,16,78
2,24,6.625,25,159
1,1,8.0,9,16
2,5,6.2,10,36
2,2,5.5,4,13
2,9,6.444444444444445,12,61
2,13,6.384615384615385,22,92
2,12,5.583333333333333,28,83
2,6,7.0,26,62
2,5,7.6,22,55
2,8,7.125,26,75
2,1,8.0,3,10
2,7,5.142857142857143,9,38
2,5,6.6,15,43
2,3,8.0,8,29
2,3,8.333333333333334,5,27
2,4,7.25,5,30
2,18,6.388888888888889,26,121
2,8,8.125,18,75
2,3,8.0,3,24
2,10,6.6,14,70
2,10,7.0,16,76
2,2,7.5,28,41
2,17,6.588235294117647,30,125
2,1,7.0,3,9
2,3,8.333333333333334,8,30
2,7,7.0,7,49
1,1,6.0,4,9
2,16,7.6875,20,127
2,7,7.714285714285714,29,76
2,4,5.5,5,23
2,16,6.6875,17,108
1,2,8.5,11,26
2,4,4.5,5,19
2,12,5.833333333333333,24,82
2,11,6.818181818181818,11,75
2,8,6.25,15,57
2,7,6.857142857142857,17,58
2,9,6.444444444444445,10,59
2,4,5.25,6,23
2,5,7.4,22,54
1,1,3.0,30,32
2,14,6.5,27,104
2,11,7.909090909090909,15,91
2,1,5.0,21,25
2,9,6.333333333333333,14,62
2,27,6.518518518518518,27,176
2,3,5.0,9,21
2,9,6.444444444444445,12,61
1,1,3.0,8,10
2,2,6.5,8,19
2,1,9.0,7,15
2,3,8.333333333333334,4,26
2,28,6.928571428571429,29,195
2,4,6.5,29,51
2,15,6.466666666666667,18,100
2,10,6.2,27,79
2,4,6.75,12,35
2,17,6.235294117647059,19,108
2,2,7.0,5,17
2,10,7.3,30,93
2,18,6.555555555555555,25,125
2,25,7.04,25,176
2,15,6.133333333333334,19,96
2,7,6.714285714285714,17,57
2,3,8.333333333333334,5,27
2,2,8.5,25,40
2,22,5.5,24,122
1,1,7.0,3,9
2,4,8.0,21,49
1,1,10.0,4,13
2,3,7.333333333333333,12,31
2,9,6.777777777777778,27,79
2,10,5.5,10,55
2,6,5.833333333333333,7,36
2,3,7.0,4,22
2,4,7.25,27,52
2,4,6.75,8,31
2,15,6.933333333333334,17,106
2,2,3.5,6,11
1,1,3.0,5,7
2,13,7.230769230769231,18,99
2,15,6.2,15,93
2,2,3.0,8,12
2,3,7.333333333333333,11,30
2,2,4.0,7,13
2,3,7.333333333333333,14,33
2,3,6.666666666666667,7,24
2,4,6.0,30,50
2,3,6.0,27,42
2,16,6.875,28,122
2,27,6.444444444444445,27,174
2,4,8.25,11,40
2,4,7.5,8,34
2,6,6.833333333333333,21,56
2,22,5.909090909090909,22,130
2,5,7.4,7,39
2,5,7.8,28,62
2,2,8.5,12,27
2,7,6.0,8,43
2,5,5.6,9,32
2,4,5.75,20,39
2,4,7.0,29,53
2,3,8.0,23,44
2,8,5.75,12,50
2,16,6.0,20,100
2,7,6.0,11,46
2,5,7.6,21,54
2,15,6.133333333333334,17,94
1,2,9.5,11,28
2,14,5.857142857142857,15,83
2,3,4.666666666666667,3,14
2,3,8.666666666666666,16,39
2,16,7.5625,20,125
2,6,6.166666666666667,19,50
1,1,7.0,9,15
2,18,7.055555555555555,29,137
2,8,5.625,8,45
2,25,5.4,27,137
2,14,6.5,14,91
2,2,8.0,29,43
2,5,3.6,6,19
2,17,7.0,20,122
2,3,5.333333333333333,20,33
1,1,7.0,25,31
2,10,7.6,14,80
2,27,6.814814814814815,29,185
2,4,6.0,11,31
2,14,7.285714285714286,30,118
2,6,8.166666666666666,6,49
1,1,8.0,3,10
2,2,6.5,5,16
2,2,7.0,6,18
2,17,7.176470588235294,20,125
2,17,6.529411764705882,29,123
2,1,10.0,23,32
2,6,5.833333333333333,17,46
2,15,6.6,20,104
2,14,5.857142857142857,21,89
2,9,6.444444444444445,11,60
2,3,5.666666666666667,6,20
2,14,6.214285714285714,24,97
2,28,6.964285714285714,30,196
2,6,7.0,13,49
2,12,6.25,17,80
2,5,6.6,6,34
2,12,7.416666666666667,26,103
2,16,6.0,20,100
2,25,5.84,26,146
2,16,6.6875,20,111
2,19,5.894736842105263,30,123
2,18,6.666666666666667,18,120
2,28,6.25,29,175
2,7,6.857142857142857,14,55
1,1,3.0,3,5
2,14,6.5,23,99
2,7,5.428571428571429,25,56
2,1,9.0,29,37
2,8,7.0,10,58
2,20,6.7,26,140
2,14,6.214285714285714,15,88
2,4,7.0,4,28
1,1,5.0,3,7
1,1,10.0,16,25
2,20,6.8,29,145
2,5,7.0,6,36
2,14,6.928571428571429,14,97
2,8,6.875,21,68
2,7,6.857142857142857,26,67
2,5,5.8,30,54
2,16,6.125,19,101
2,9,7.0,30,84
2,2,8.5,19,34
2,15,6.533333333333333,24,107
2,1,7.0,23,29
2,12,8.25,26,113
2,6,6.833333333333333,24,59
2,5,7.0,15,45
2,6,4.666666666666667,20,42
2,7,7.285714285714286,21,65
2,3,5.0,24,36
2,2,8.5,7,22
2,12,6.333333333333333,19,83
2,2,4.0,9,15
2,27,6.962962962962963,27,188
1,1,8.0,23,30
2,22,6.545454545454546,28,150
1,1,6.0,25,30
2,15,5.533333333333333,25,93
2,3,6.0,19,34
2,12,6.75,21,90
2,7,6.428571428571429,7,45
2,6,9.0,26,74
2,3,4.666666666666667,12,23
2,1,5.0,5,9
2,4,7.75,9,36
2,10,5.5,10,55
2,8,6.0,13,53
2,11,6.0,24,79
2,5,7.4,9,41
2,10,7.0,24,84
2,3,5.666666666666667,30,44
2,8,8.25,10,68
2,7,6.142857142857143,21,57
2,2,4.0,12,18
2,10,7.5,22,87
2,4,7.25,5,30
2,12,7.333333333333333,21,97
2,15,7.466666666666667,19,116
2,12,7.0,16,88
2,18,7.0,22,130
2,8,5.125,11,44
2,4,5.5,12,30
2,2,4.0,5,11
2,9,6.333333333333333,23,71
2,12,6.916666666666667,29,100
2,23,5.782608695652174,23,133
2,3,6.666666666666667,6,23
2,2,6.0,3,13
2,13,6.6923076923076925,18,92
2,6,5.166666666666667,15,40
1,1,10.0,4,13
2,6,5.0,17,41
2,11,5.454545454545454,28,77
2,4,6.75,24,47
2,8,6.625,15,60
2,11,5.909090909090909,17,71
2,6,6.666666666666667,8,42
2,4,7.25,6,31
2,2,4.5,4,11
2,19,5.842105263157895,29,121
2,7,8.571428571428571,7,60
2,2,7.5,18,31
2,5,5.6,5,28
2,27,6.925925925925926,28,186
2,7,7.428571428571429,15,60
2,3,6.666666666666667,29,46
2,7,5.142857142857143,7,36
2,1,10.0,7,16
2,8,7.625,13,66
2,11,5.545454545454546,22,72
2,19,6.894736842105263,26,138
2,10,7.4,27,91
2,6,5.833333333333333,23,52
2,20,6.65,20,133
2,2,6.5,13,24
2,22,7.636363636363637,27,173
2,8,5.0,11,43
2,5,7.0,6,36
1,1,10.0,4,13
2,3,6.0,8,23
1,1,7.0,4,10
2,1,7.0,8,14
2,21,6.238095238095238,29,139
1,2,4.5,9,16
2,3,6.666666666666667,3,20
2,2,5.0,10,18
2,14,6.285714285714286,21,95
2,11,6.181818181818182,29,86
2,14,6.214285714285714,18,91
2,7,7.428571428571429,12,57
1,1,3.0,4,6
2,4,5.75,11,30
2,20,6.85,27,144
2,19,6.7894736842105265,28,137
2,1,5.0,28,32
2,13,6.846153846153846,18,94
2,5,4.8,30,49
2,7,7.571428571428571,19,65
2,11,6.2727272727272725,20,78
2,16,6.4375,19,106
2,4,6.75,18,41
2,3,6.0,17,32
2,7,7.428571428571429,7,52
2,2,5.5,6,15
2,2,6.0,5,15
2,6,6.5,28,61
2,12,7.0,16,88
2,2,8.5,7,22
2,3,7.666666666666667,9,29
2,4,6.5,4,26
2,1,10.0,4,13
2,12,7.583333333333333,14,93
1,1,7.0,4,10
2,3,6.333333333333333,16,32
2,23,6.6521739130434785,30,160
2,3,5.0,8,20
2,5,7.0,15,45
2,5,6.0,13,38
2,10,6.3,11,64
2,1,3.0,25,27
2,9,7.111111111111111,20,75
2,5,5.8,11,35
2,4,3.25,11,20
2,9,5.555555555555555,30,71
2,7,6.285714285714286,20,57
1,1,8.0,5,12
2,10,7.4,18,82
2,5,4.6,14,32
2,1,7.0,8,14
2,2,7.0,6,18
2,4,7.0,21,45
2,5,6.2,9,35
1,1,9.0,5,13
1,2,8.0,4,18
2,4,5.75,6,25
1,1,9.0,4,12
2,12,6.0,13,73
2,2,8.5,3,18
2,10,6.8,29,87
2,9,6.0,9,54
2,2,5.5,6,15
2,8,6.625,17,62
2,1,4.0,25,28
2,15,6.333333333333333,16,96
2,9,7.222222222222222,10,66
2,8,5.125,8,41
2,2,8.5,10,25
2,1,4.0,25,28
2,5,6.8,9,38
2,10,6.5,13,68
2,10,7.1,12,73
2,15,6.933333333333334,29,117
2,24,6.291666666666667,26,151
2,9,6.555555555555555,21,71
2,9,6.666666666666667,29,80
2,11,6.363636363636363,13,72
2,20,6.2,20,124
2,17,7.117647058823529,21,125
2,6,7.666666666666667,14,54
2,16,7.3125,20,121
2,26,6.384615384615385,30,170
2,4,5.75,8,27
2,6,5.833333333333333,14,43
2,5,7.0,11,41
2,17,6.117647058823529,28,115
2,8,7.25,8,58
2,20,5.55,29,120
1,1,5.0,4,8
2,16,5.0,27,91
2,3,5.666666666666667,5,19
2,2,5.0,8,16
2,21,6.238095238095238,30,140
2,14,7.214285714285714,24,111
2,1,7.0,5,11
2,14,6.857142857142857,18,100
2,17,6.882352941176471,20,120
2,15,6.066666666666666,19,95
2,2,7.5,8,21
2,5,6.8,5,34
1,1,10.0,5,14
2,6,5.166666666666667,30,55
2,10,7.1,16,77
2,9,6.666666666666667,17,68
2,1,8.0,15,22
2,10,6.3,16,69
2,2,6.5,5,16
2,6,5.666666666666667,10,38
2,6,6.333333333333333,17,49
2,2,8.5,27,42
2,13,6.923076923076923,21,98
2,12,6.916666666666667,23,94
2,9,5.666666666666667,15,57
2,9,7.111111111111111,22,77
2,5,5.4,8,30
2,8,5.5,11,47
2,8,5.875,28,67
2,22,7.0,23,155
2,16,7.125,19,117
2,3,7.333333333333333,3,22
2,12,5.666666666666667,21,77
2,6,7.833333333333333,13,54
2,8,7.25,16,66
2,7,7.285714285714286,10,54
2,3,8.666666666666666,7,30
2,8,7.0,12,60
2,25,6.64,29,169
2,24,5.458333333333333,26,133
2,19,6.105263157894737,23,120
2,4,8.25,13,42
2,4,7.0,28,52
2,4,6.5,25,47
2,4,5.0,4,20
2,6,6.333333333333333,11,43
2,27,6.62962962962963,27,179
2,17,6.823529411764706,23,122
2,5,8.2,20,56
2,4,6.75,18,41
2,12,6.666666666666667,26,94
1,1,8.0,11,18
2,9,6.444444444444445,27,76
2,8,6.75,17,63
2,10,6.6,10,66
2,3,7.666666666666667,7,27
2,4,5.5,5,23
2,10,6.9,26,85
2,4,7.0,4,28
2,4,8.0,25,53
2,6,5.333333333333333,20,46
2,1,9.0,27,35
2,2,4.0,15,21
2,9,7.333333333333333,28,85
2,6,6.166666666666667,7,38
2,7,7.142857142857143,7,50
2,5,6.6,10,38
2,8,7.0,23,71
2,8,5.25,13,47
2,17,7.176470588235294,20,125
2,5,6.6,18,46
2,5,5.6,13,36
2,6,7.666666666666667,13,53
2,6,6.833333333333333,7,42
2,4,8.5,7,37
2,1,3.0,5,7
2,2,6.5,13,24
2,24,6.416666666666667,28,157
1,1,7.0,17,23
2,19,5.842105263157895,26,118
1,1,6.0,13,18
2,8,7.375,12,63
2,8,5.625,8,45
2,15,6.933333333333334,22,110
2,13,6.384615384615385,18,88
2,21,6.285714285714286,22,132
2,15,6.6,18,102
2,12,5.25,14,65
2,5,7.6,6,39
2,2,9.0,3,19
2,6,7.5,7,46
2,14,6.071428571428571,27,98
2,5,6.4,15,42
2,8,7.625,13,66
1,1,4.0,3,6
2,12,7.333333333333333,27,103
2,8,7.0,8,56
1,1,4.0,18,21
2,10,6.3,29,81
2,6,7.333333333333333,12,50
2,27,6.666666666666667,27,179
2,19,7.157894736842105,24,141
2,22,6.954545454545454,25,155
2,2,6.0,4,14
2,21,6.285714285714286,28,139
2,4,5.25,4,21
2,12,5.833333333333333,22,80
2,2,6.5,4,15
2,9,5.333333333333333,10,49
1,1,6.0,17,22
2,6,5.666666666666667,22,50
2,2,6.5,8,19
2,3,8.666666666666666,4,27
2,17,6.647058823529412,24,120
2,13,6.153846153846154,13,80
2,11,6.818181818181818,15,79
2,15,5.333333333333333,21,86
2,4,6.75,23,46
2,19,6.7894736842105265,27,137
2,10,7.2,15,77
2,2,4.5,10,17
2,7,6.714285714285714,14,54
2,22,6.681818181818182,25,150
2,9,6.888888888888889,9,62
2,11,6.0,16,71
2,1,8.0,4,11
2,14,6.357142857142857,29,104
2,4,9.0,12,44
2,4,7.0,8,32
2,6,6.666666666666667,16,50
2,9,5.888888888888889,9,53
2,2,4.5,8,15
2,5,7.6,8,41
2,12,6.166666666666667,28,89
1,1,10.0,3,12
2,3,7.333333333333333,3,22
2,25,6.36,28,160
2,12,6.416666666666667,13,78
2,2,4.0,4,10
2,7,6.0,21,56
1,2,8.5,19,34
2,5,6.4,9,36
2,4,7.5,5,31
2,5,7.0,7,37
2,7,8.0,10,59
2,4,6.0,4,24
2,8,6.125,23,64
2,11,5.7272727272727275,14,66
2,14,6.285714285714286,21,95
2,24,5.833333333333333,25,141
2,16,6.3125,28,112
2,19,6.2631578947368425,24,124
2,22,7.0,30,161
2,14,6.571428571428571,24,102
2,2,4.0,23,29
2,5,6.6,9,37
2,2,9.5,5,22
2,5,7.0,22,52
2,15,6.533333333333333,30,113
1,1,5.0,17,21
2,4,8.0,8,36
2,7,6.571428571428571,14,53
2,22,6.2272727272727275,24,139
2,20,6.55,23,134
2,2,7.5,5,18
2,8,6.0,15,55
2,12,6.416666666666667,19,84
2,13,6.384615384615385,20,90
2,15,5.533333333333333,17,85
2,2,7.5,4,17
2,5,6.4,5,32
2,4,7.0,9,33
2,15,6.266666666666667,25,104
2,15,6.533333333333333,23,106
2,10,6.3,24,77
2,3,6.666666666666667,6,23
2,17,6.705882352941177,27,124
2,3,5.666666666666667,5,19
2,10,5.3,18,61
2,7,7.714285714285714,17,64
2,3,5.666666666666667,13,27
2,9,6.111111111111111,10,56
2,9,6.666666666666667,9,60
1,1,10.0,4,13
2,6,7.333333333333333,6,44
2,20,7.1,27,147
2,2,5.5,10,19
2,20,6.55,20,131
2,4,6.0,8,28
2,18,5.777777777777778,19,105
